filename,heroname,x,y201806270214i09.jpg,典韦.png,23,184
201806270233i27.jpg,狄仁杰.png,48,139
201806270233i27.jpg,达摩.png,49,139
201806270233i27.jpg,阿珂.png,154,211
201806270233i27.jpg,雅典娜.png,107,39
201806270233i28.jpg,女娲.png,124,140
201806270233i28.jpg,李白.png,57,203
201806270233i28.jpg,狄仁杰.png,53,132
201806270233i28.jpg,达摩.png,255,86
201806270233i28.jpg,阿珂.png,147,200
201806270233i28.jpg,雅典娜.png,107,39
201806270233i29.jpg,女娲.png,125,135
201806270233i29.jpg,李白.png,56,203
201806270233i29.jpg,狄仁杰.png,57,120
201806270233i29.jpg,貂蝉.png,135,149
201806270233i29.jpg,达摩.png,94,31
201806270233i29.jpg,阿珂.png,143,193
201806270233i29.jpg,雅典娜.png,107,39
201806270233i31.jpg,女娲.png,139,127
201806270233i31.jpg,李白.png,79,180
201806270233i31.jpg,狄仁杰.png,66,100
201806270233i31.jpg,貂蝉.png,122,140
201806270233i31.jpg,达摩.png,255,86
201806270233i31.jpg,阿珂.png,136,173
201806270233i31.jpg,雅典娜.png,107,39
201806270233i32.jpg,典韦.png,129,43
201806270233i32.jpg,女娲.png,147,121
201806270233i32.jpg,李白.png,57,204
201806270233i32.jpg,狄仁杰.png,78,97
201806270233i32.jpg,达摩.png,255,86
201806270233i32.jpg,阿珂.png,127,165
201806270233i32.jpg,雅典娜.png,94,45
201806270233i35.jpg,女娲.png,139,137
201806270233i35.jpg,李白.png,87,264
